time [s]    Te [K]    Ta [K]    Energ_dens_at    energ_dens_e    n [m^-3]    Etot [m^-2]
 0.8180E-11   1297.021   1062.978       0.601      0.026     0.45660182E+27    13556.140414421
 0.8190E-11   1296.566   1063.018       0.601      0.026     0.45626469E+27    13556.140414285
 0.8200E-11   1296.113   1063.058       0.601      0.026     0.45592835E+27    13556.140414141
 0.8210E-11   1295.662   1063.097       0.601      0.026     0.45559277E+27    13556.140414005
 0.8220E-11   1295.213   1063.137       0.601      0.026     0.45525797E+27    13556.140413863
 0.8230E-11   1294.765   1063.176       0.601      0.026     0.45492394E+27    13556.140413748
 0.8240E-11   1294.319   1063.215       0.601      0.026     0.45459067E+27    13556.140413582
 0.8250E-11   1293.874   1063.255       0.601      0.026     0.45425817E+27    13556.140413454
 0.8260E-11   1293.431   1063.294       0.601      0.026     0.45392643E+27    13556.140413323
 0.8270E-11   1292.990   1063.333       0.601      0.026     0.45359544E+27    13556.140413167
 0.8280E-11   1292.551   1063.371       0.601      0.026     0.45326521E+27    13556.140413052
 0.8290E-11   1292.113   1063.410       0.601      0.026     0.45293573E+27    13556.140412923
 0.8300E-11   1291.677   1063.449       0.601      0.026     0.45260700E+27    13556.140412787
 0.8310E-11   1291.242   1063.487       0.601      0.026     0.45227902E+27    13556.140412640
 0.8320E-11   1290.809   1063.526       0.601      0.026     0.45195178E+27    13556.140412501
 0.8330E-11   1290.377   1063.564       0.601      0.026     0.45162529E+27    13556.140412389
 0.8340E-11   1289.947   1063.602       0.601      0.026     0.45129953E+27    13556.140412259
 0.8350E-11   1289.519   1063.640       0.601      0.026     0.45097450E+27    13556.140412108
 0.8360E-11   1289.092   1063.678       0.601      0.026     0.45065021E+27    13556.140411980
 0.8370E-11   1288.667   1063.716       0.601      0.026     0.45032665E+27    13556.140411849
 0.8380E-11   1288.244   1063.754       0.601      0.026     0.45000381E+27    13556.140411730
 0.8390E-11   1287.821   1063.792       0.601      0.026     0.44968170E+27    13556.140411596
 0.8400E-11   1287.401   1063.829       0.601      0.026     0.44936031E+27    13556.140411447
 0.8410E-11   1286.982   1063.867       0.601      0.026     0.44903964E+27    13556.140411335
 0.8420E-11   1286.564   1063.904       0.601      0.026     0.44871968E+27    13556.140411212
 0.8430E-11   1286.148   1063.942       0.601      0.026     0.44840044E+27    13556.140411077
 0.8440E-11   1285.734   1063.979       0.601      0.026     0.44808191E+27    13556.140410940
 0.8450E-11   1285.321   1064.016       0.601      0.026     0.44776409E+27    13556.140410814
 0.8460E-11   1284.909   1064.053       0.601      0.026     0.44744698E+27    13556.140410696
 0.8470E-11   1284.499   1064.090       0.601      0.026     0.44713056E+27    13556.140410565
 0.8480E-11   1284.091   1064.126       0.601      0.026     0.44681485E+27    13556.140410447
 0.8490E-11   1283.684   1064.163       0.601      0.026     0.44649984E+27    13556.140410317
 0.8500E-11   1283.278   1064.200       0.602      0.026     0.44618552E+27    13556.140410195
 0.8510E-11   1282.874   1064.236       0.602      0.026     0.44587190E+27    13556.140410052
 0.8520E-11   1282.471   1064.273       0.602      0.026     0.44555896E+27    13556.140409943
 0.8530E-11   1282.070   1064.309       0.602      0.026     0.44524671E+27    13556.140409814
 0.8540E-11   1281.670   1064.345       0.602      0.026     0.44493515E+27    13556.140409697
 0.8550E-11   1281.271   1064.381       0.602      0.026     0.44462427E+27    13556.140409565
 0.8560E-11   1280.874   1064.417       0.602      0.026     0.44431407E+27    13556.140409445
 0.8570E-11   1280.479   1064.453       0.602      0.026     0.44400455E+27    13556.140409326
 0.8580E-11   1280.085   1064.489       0.602      0.025     0.44369571E+27    13556.140409213
 0.8590E-11   1279.692   1064.525       0.602      0.025     0.44338754E+27    13556.140409084
 0.8600E-11   1279.300   1064.560       0.602      0.025     0.44308004E+27    13556.140408961
 0.8610E-11   1278.910   1064.596       0.602      0.025     0.44277320E+27    13556.140408835
 0.8620E-11   1278.522   1064.631       0.602      0.025     0.44246704E+27    13556.140408720
 0.8630E-11   1278.134   1064.666       0.602      0.025     0.44216153E+27    13556.140408604
 0.8640E-11   1277.748   1064.702       0.602      0.025     0.44185669E+27    13556.140408483
 0.8650E-11   1277.364   1064.737       0.602      0.025     0.44155251E+27    13556.140408365
 0.8660E-11   1276.980   1064.772       0.602      0.025     0.44124898E+27    13556.140408243
 0.8670E-11   1276.598   1064.807       0.602      0.025     0.44094611E+27    13556.140408117
 0.8680E-11   1276.218   1064.842       0.602      0.025     0.44064388E+27    13556.140408004
 0.8690E-11   1275.839   1064.876       0.602      0.025     0.44034231E+27    13556.140407880
 0.8700E-11   1275.461   1064.911       0.602      0.025     0.44004139E+27    13556.140407780
 0.8710E-11   1275.084   1064.946       0.602      0.025     0.43974111E+27    13556.140407639
 0.8720E-11   1274.709   1064.980       0.602      0.025     0.43944147E+27    13556.140407528
 0.8730E-11   1274.335   1065.015       0.602      0.025     0.43914247E+27    13556.140407425
 0.8740E-11   1273.962   1065.049       0.602      0.025     0.43884411E+27    13556.140407307
 0.8750E-11   1273.590   1065.083       0.602      0.025     0.43854638E+27    13556.140407196
 0.8760E-11   1273.220   1065.117       0.602      0.025     0.43824929E+27    13556.140407085
 0.8770E-11   1272.851   1065.151       0.602      0.025     0.43795283E+27    13556.140406959
 0.8780E-11   1272.484   1065.185       0.602      0.025     0.43765700E+27    13556.140406850
 0.8790E-11   1272.117   1065.219       0.602      0.025     0.43736180E+27    13556.140406748
 0.8800E-11   1271.752   1065.253       0.602      0.025     0.43706722E+27    13556.140406626
 0.8810E-11   1271.388   1065.287       0.602      0.025     0.43677326E+27    13556.140406503
 0.8820E-11   1271.026   1065.320       0.602      0.025     0.43647992E+27    13556.140406399
 0.8830E-11   1270.664   1065.354       0.602      0.025     0.43618721E+27    13556.140406301
 0.8840E-11   1270.304   1065.387       0.602      0.025     0.43589510E+27    13556.140406170
 0.8850E-11   1269.945   1065.421       0.602      0.025     0.43560361E+27    13556.140406052
 0.8860E-11   1269.588   1065.454       0.602      0.025     0.43531274E+27    13556.140405958
 0.8870E-11   1269.231   1065.487       0.602      0.025     0.43502247E+27    13556.140405848
 0.8880E-11   1268.876   1065.520       0.602      0.025     0.43473281E+27    13556.140405738
 0.8890E-11   1268.522   1065.553       0.602      0.025     0.43444375E+27    13556.140405620
 0.8900E-11   1268.169   1065.586       0.602      0.025     0.43415530E+27    13556.140405516
 0.8910E-11   1267.817   1065.619       0.602      0.025     0.43386745E+27    13556.140405409
 0.8920E-11   1267.467   1065.652       0.602      0.025     0.43358019E+27    13556.140405292
 0.8930E-11   1267.117   1065.685       0.602      0.025     0.43329354E+27    13556.140405192
 0.8940E-11   1266.769   1065.717       0.602      0.025     0.43300748E+27    13556.140405091
 0.8950E-11   1266.422   1065.750       0.602      0.025     0.43272201E+27    13556.140404980
 0.8960E-11   1266.076   1065.782       0.602      0.025     0.43243713E+27    13556.140404873
 0.8970E-11   1265.732   1065.815       0.602      0.025     0.43215285E+27    13556.140404753
 0.8980E-11   1265.388   1065.847       0.603      0.025     0.43186914E+27    13556.140404656
 0.8990E-11   1265.046   1065.879       0.603      0.025     0.43158603E+27    13556.140404549
 0.9000E-11   1264.705   1065.911       0.603      0.025     0.43130350E+27    13556.140404454
 0.9010E-11   1264.365   1065.943       0.603      0.025     0.43102154E+27    13556.140404338
 0.9020E-11   1264.026   1065.975       0.603      0.025     0.43074017E+27    13556.140404228
 0.9030E-11   1263.688   1066.007       0.603      0.025     0.43045937E+27    13556.140404132
 0.9040E-11   1263.351   1066.039       0.603      0.025     0.43017915E+27    13556.140404018
 0.9050E-11   1263.016   1066.070       0.603      0.024     0.42989950E+27    13556.140403923
 0.9060E-11   1262.681   1066.102       0.603      0.024     0.42962042E+27    13556.140403809
 0.9070E-11   1262.348   1066.134       0.603      0.024     0.42934191E+27    13556.140403715
 0.9080E-11   1262.015   1066.165       0.603      0.024     0.42906397E+27    13556.140403613
 0.9090E-11   1261.684   1066.196       0.603      0.024     0.42878659E+27    13556.140403516
 0.9100E-11   1261.354   1066.228       0.603      0.024     0.42850978E+27    13556.140403399
 0.9110E-11   1261.025   1066.259       0.603      0.024     0.42823353E+27    13556.140403292
 0.9120E-11   1260.697   1066.290       0.603      0.024     0.42795784E+27    13556.140403199
 0.9130E-11   1260.370   1066.321       0.603      0.024     0.42768270E+27    13556.140403102
 0.9140E-11   1260.045   1066.352       0.603      0.024     0.42740812E+27    13556.140402993
 0.9150E-11   1259.720   1066.383       0.603      0.024     0.42713410E+27    13556.140402884
 0.9160E-11   1259.396   1066.414       0.603      0.024     0.42686063E+27    13556.140402797
 0.9170E-11   1259.074   1066.445       0.603      0.024     0.42658770E+27    13556.140402709
 0.9180E-11   1258.752   1066.476       0.603      0.024     0.42631533E+27    13556.140402612
 0.9190E-11   1258.431   1066.506       0.603      0.024     0.42604350E+27    13556.140402494
 0.9200E-11   1258.112   1066.537       0.603      0.024     0.42577222E+27    13556.140402398
 0.9210E-11   1257.793   1066.567       0.603      0.024     0.42550148E+27    13556.140402297
 0.9220E-11   1257.476   1066.598       0.603      0.024     0.42523128E+27    13556.140402200
 0.9230E-11   1257.160   1066.628       0.603      0.024     0.42496162E+27    13556.140402107
 0.9240E-11   1256.844   1066.658       0.603      0.024     0.42469250E+27    13556.140401997
 0.9250E-11   1256.530   1066.688       0.603      0.024     0.42442392E+27    13556.140401908
 0.9260E-11   1256.217   1066.718       0.603      0.024     0.42415587E+27    13556.140401811
 0.9270E-11   1255.904   1066.748       0.603      0.024     0.42388835E+27    13556.140401723
 0.9280E-11   1255.593   1066.778       0.603      0.024     0.42362136E+27    13556.140401630
 0.9290E-11   1255.283   1066.808       0.603      0.024     0.42335490E+27    13556.140401504
 0.9300E-11   1254.973   1066.838       0.603      0.024     0.42308897E+27    13556.140401423
 0.9310E-11   1254.665   1066.868       0.603      0.024     0.42282356E+27    13556.140401322
 0.9320E-11   1254.357   1066.898       0.603      0.024     0.42255868E+27    13556.140401238
 0.9330E-11   1254.051   1066.927       0.603      0.024     0.42229432E+27    13556.140401140
 0.9340E-11   1253.746   1066.957       0.603      0.024     0.42203048E+27    13556.140401050
 0.9350E-11   1253.441   1066.986       0.603      0.024     0.42176716E+27    13556.140400930
 0.9360E-11   1253.138   1067.016       0.603      0.024     0.42150435E+27    13556.140400857
 0.9370E-11   1252.835   1067.045       0.603      0.024     0.42124206E+27    13556.140400763
 0.9380E-11   1252.534   1067.074       0.603      0.024     0.42098028E+27    13556.140400666
 0.9390E-11   1252.233   1067.103       0.603      0.024     0.42071902E+27    13556.140400573
 0.9400E-11   1251.933   1067.132       0.603      0.024     0.42045826E+27    13556.140400481
 0.9410E-11   1251.635   1067.161       0.603      0.024     0.42019802E+27    13556.140400363
 0.9420E-11   1251.337   1067.190       0.603      0.024     0.41993828E+27    13556.140400298
 0.9430E-11   1251.040   1067.219       0.603      0.024     0.41967905E+27    13556.140400212
 0.9440E-11   1250.744   1067.248       0.603      0.024     0.41942032E+27    13556.140400113
 0.9450E-11   1250.449   1067.277       0.603      0.024     0.41916209E+27    13556.140400035
 0.9460E-11   1250.155   1067.305       0.603      0.024     0.41890436E+27    13556.140399922
 0.9470E-11   1249.862   1067.334       0.603      0.024     0.41864713E+27    13556.140399833
 0.9480E-11   1249.570   1067.363       0.603      0.024     0.41839040E+27    13556.140399734
 0.9490E-11   1249.278   1067.391       0.603      0.024     0.41813416E+27    13556.140399648
 0.9500E-11   1248.988   1067.420       0.603      0.024     0.41787842E+27    13556.140399563
 0.9510E-11   1248.698   1067.448       0.603      0.024     0.41762317E+27    13556.140399480
 0.9520E-11   1248.410   1067.476       0.604      0.024     0.41736841E+27    13556.140399382
 0.9530E-11   1248.122   1067.504       0.604      0.024     0.41711415E+27    13556.140399296
 0.9540E-11   1247.835   1067.533       0.604      0.024     0.41686036E+27    13556.140399205
 0.9550E-11   1247.549   1067.561       0.604      0.024     0.41660707E+27    13556.140399132
 0.9560E-11   1247.264   1067.589       0.604      0.024     0.41635426E+27    13556.140399038
 0.9570E-11   1246.980   1067.617       0.604      0.024     0.41610193E+27    13556.140398933
 0.9580E-11   1246.697   1067.644       0.604      0.024     0.41585009E+27    13556.140398849
 0.9590E-11   1246.414   1067.672       0.604      0.023     0.41559872E+27    13556.140398761
 0.9600E-11   1246.133   1067.700       0.604      0.023     0.41534783E+27    13556.140398677
 0.9610E-11   1245.852   1067.728       0.604      0.023     0.41509743E+27    13556.140398581
 0.9620E-11   1245.572   1067.755       0.604      0.023     0.41484749E+27    13556.140398492
 0.9630E-11   1245.293   1067.783       0.604      0.023     0.41459803E+27    13556.140398427
 0.9640E-11   1245.015   1067.810       0.604      0.023     0.41434904E+27    13556.140398324
 0.9650E-11   1244.738   1067.838       0.604      0.023     0.41410053E+27    13556.140398251
 0.9660E-11   1244.462   1067.865       0.604      0.023     0.41385248E+27    13556.140398147
 0.9670E-11   1244.186   1067.893       0.604      0.023     0.41360490E+27    13556.140398082
